Id,y
10000,-66.00242349023128
10001,451.4065044011534
10002,-461.6764170602985
10003,40.50120875372458
10004,-126.74472245403805
10005,-342.5345518192524
10006,-396.55554211358873
10007,335.5412790790881
10008,-99.51242087062448
10009,304.81253980627616
10010,68.89453048978615
10011,412.36919545590814
10012,54.942371024767525
10013,-17.0055507547799
10014,-597.8499575722614
10015,443.50228878641445
10016,144.77448697804306
10017,-57.41116367253776
10018,134.38782757746318
10019,-108.98377598910888
10020,153.82482842506758
10021,611.7359836022029
10022,588.3896503384225
10023,-131.0167999580198
10024,-61.135621141228405
10025,-374.24849531697254
10026,74.15799307965409
10027,137.43837873610397
10028,420.0866117967902
10029,196.76562571344502
10030,268.44284980053357
10031,638.4749102511095
10032,127.37873138691775
10033,1.3491187584001156
10034,22.710453177407107
10035,342.2395345225653
10036,307.70396697417215
10037,348.1382087009416
10038,-168.6528613073539
10039,-20.221130904617763
10040,-551.7499275731101
10041,-429.97180406674187
10042,261.8919587067432
10043,389.8204261292211
10044,-96.16562227356577
10045,-210.7108012563268
10046,278.8818687840126
10047,-427.4533010310487
10048,-172.9032529175696
10049,467.2643783557847
10050,-631.5587355874393
10051,-355.5316593381779
10052,143.1732755386044
10053,69.19920259894151
10054,275.588273976727
10055,-263.1886122041036
10056,167.49830723241158
10057,104.5778958901414
10058,230.0700866100776
10059,20.988026644577047
10060,-4.82258126250237
10061,-201.9229408106376
10062,560.0639265657707
10063,55.288476252448454
10064,671.3015746918344
10065,-493.74873828522897
10066,-279.3530367325918
10067,-53.71252761314606
10068,379.6981955009763
10069,315.071410857984
10070,169.13001732614254
10071,-271.59930326901053
10072,783.8022226750337
10073,44.57731151554851
10074,57.40678005457863
10075,-161.07827414306817
10076,-220.6695784788572
10077,223.2412944292916
10078,352.66559554375647
10079,13.163291366266504
10080,-461.9941469857299
10081,305.3721466914236
10082,-230.59656173861032
10083,359.0744432425442
10084,-430.2605633759208
10085,-115.54882205546424
10086,-88.96006387867372
10087,-488.29018980804244
10088,-139.35033854713598
10089,57.33880810852563
10090,-190.33624272166466
10091,-6.50809291482377
10092,189.29107774701774
10093,346.60367818565555
10094,871.6273206485915
10095,-147.01353738653933
10096,443.48993777943133
10097,-30.498432974439183
10098,185.46345753445814
10099,-119.91717151732772
10100,43.575238001809474
10101,58.31857155224385
10102,-197.15246829839873
10103,-70.47160678841232
10104,-342.84605328866695
10105,-29.233589873716543
10106,49.5229292961041
10107,-16.246144137911468
10108,33.77506926160797
10109,-68.88307748324092
10110,25.86339949369628
10111,-617.3142842716964
10112,-185.9044130119501
10113,323.7831061093879
10114,-35.66219572212674
10115,-733.5297711613846
10116,-240.7385626473601
10117,-381.973146624249
10118,75.31994462169487
10119,36.61032645911736
10120,-28.756270225024238
10121,-481.16062796858995
10122,408.85023042299025
10123,-765.0217471991637
10124,178.07269651637108
10125,-7.649879385670923
10126,134.7968462337581
10127,-477.45851421286926
10128,-248.7062530132366
10129,-361.88465722386445
10130,-18.755611748553903
10131,7.795604374434646
10132,-109.10598972538486
10133,-63.07374524219481
10134,591.8231837349163
10135,259.6126336966294
10136,-279.86583200876726
10137,93.22535940051846
10138,-427.2873154191355
10139,84.3865663308985
10140,-311.5446306441577
10141,11.419268612560359
10142,-297.83146842358445
10143,-331.9289709686441
10144,656.0132305257316
10145,-476.6626813650549
10146,361.1940451337732
10147,-150.18526861192296
10148,299.9467190243259
10149,-191.72143219270626
10150,151.94999511611994
10151,-64.67275781576626
10152,351.24486163063284
10153,-370.6364457562721
10154,349.2249817861113
10155,273.5246096168015
10156,783.1971843196878
10157,-124.23788973573826
10158,-155.22004432990815
10159,-506.95564938641155
10160,201.69321238561616
10161,-415.1740571596371
10162,-348.1651051695658
10163,-201.9522410868108
10164,-658.9504470533367
10165,179.34640168171467
10166,124.0692581616876
10167,-209.1502535520169
10168,213.7051347740059
10169,-82.11721023809008
10170,-97.11026989727172
10171,124.26800574647953
10172,50.28991565714426
10173,538.7439592813373
10174,630.0175345543367
10175,217.2592778265444
10176,-491.73374132670875
10177,-131.14175113883454
10178,362.3930224172941
10179,-14.363038055407559
10180,-30.26175736167672
10181,-107.3235807672988
10182,-334.06259292967184
10183,299.50639964643216
10184,-103.47221484505455
10185,179.82049946719445
10186,122.2007088790073
10187,86.58037161690771
10188,386.4825605669923
10189,-613.3611745045832
10190,-269.8163873834616
10191,260.73145126228667
10192,-44.620161280427936
10193,-159.15717576416665
10194,-145.24559879357457
10195,447.2282148759994
10196,476.3569859695942
10197,121.79421345327165
10198,-1.5356790561062956
10199,410.74409653877933
10200,90.82809979964676
10201,150.07336956844998
10202,24.03365296154804
10203,273.8866340536289
10204,-154.52926038025205
10205,42.588901507065515
10206,617.3417063168569
10207,38.9393607614273
10208,-91.43610119490373
10209,225.35327477391021
10210,151.05827577085546
10211,-86.9166477364608
10212,-101.71788958007252
10213,161.9377650260547
10214,357.87041410354465
10215,32.14597818655434
10216,-379.14539920029233
10217,-165.94213222367185
10218,257.453921694541
10219,-124.83850779184199
10220,47.08451472299129
10221,-67.05065138980326
10222,287.17334413416415
10223,836.2674277701618
10224,-78.73329260205523
10225,-293.00922915219525
10226,284.91632646225617
10227,377.9514320082292
10228,-473.94261958972214
10229,-538.8094549766034
10230,-372.90475040318836
10231,-83.37700889968693
10232,157.462059519112
10233,167.502914561512
10234,-105.69040574319537
10235,561.1616879176285
10236,-149.3553189574685
10237,196.96680512352296
10238,-33.81991172758074
10239,5.199419882337109
10240,-121.7084229606326
10241,53.47357981737776
10242,531.2918938411235
10243,-157.60262258937655
10244,-183.7719623926128
10245,643.8322464256643
10246,17.780306010129262
10247,-92.07939719460117
10248,485.4931646050762
10249,-221.23657860793975
10250,490.60650504846217
10251,-43.677159154248805
10252,139.93322987117625
10253,207.50447442761154
10254,17.09264702435946
10255,-396.4720331605295
10256,-168.30166761529335
10257,-75.59324100124489
10258,-292.0735078007683
10259,-59.373665346631775
10260,247.3690470643848
10261,206.8311275818555
10262,17.462464464079694
10263,-181.8114850065692
10264,300.1761509454848
10265,-567.6387247955886
10266,311.5932728526351
10267,-9.929511835493988
10268,161.40782304547827
10269,272.3855992297232
10270,55.12245741942544
10271,-15.278267412197227
10272,286.4023019429019
10273,387.8886119434737
10274,-148.57888863638553
10275,171.95235244839606
10276,-411.57059222267867
10277,213.80253827075202
10278,133.9300243737165
10279,-99.01717750124294
10280,-162.41724224558124
10281,-39.07419011347845
10282,-295.15845218323915
10283,141.32481354359604
10284,163.05983005334417
10285,-55.45540146241677
10286,-145.7406760935221
10287,16.3504624363536
10288,-364.2985584828278
10289,558.6630187376716
10290,40.05066121900707
10291,67.63734504296949
10292,559.8400846554661
10293,469.80694715741663
10294,-149.49980105452963
10295,-328.8227866996956
10296,425.77131704667465
10297,85.50466241179316
10298,-166.91553705584894
10299,-662.2984070393493
10300,50.28039165300348
10301,-11.355718332960176
10302,-451.81126444953276
10303,78.67283313413083
10304,-386.818799917356
10305,-273.22738305237294
10306,352.01504544002245
10307,-263.8480409181028
10308,-214.7302229936106
10309,-84.88115489738533
10310,745.8832791254227
10311,-418.9751084522756
10312,739.1991251661941
10313,-469.0774263529465
10314,481.82984486567074
10315,363.20797478743935
10316,-270.2530418207191
10317,-399.59212471613216
10318,234.45728030706562
10319,-38.734693570327366
10320,238.3687487185076
10321,28.69744199018355
10322,238.23095785965415
10323,-130.0074403000003
10324,-681.2945617788481
10325,61.58065295954388
10326,-444.92985067095896
10327,-14.71320839283967
10328,680.4767823428571
10329,288.73260649376573
10330,839.9704901556721
10331,416.6574765191809
10332,167.35603728915834
10333,-86.77953786706657
10334,332.76996760043573
10335,-201.3344309342533
10336,-43.62508298784166
10337,-107.90237779609656
10338,-284.0357380251706
10339,232.6085571783272
10340,237.83315171540153
10341,74.39980567720322
10342,255.51770406364508
10343,-168.64961928561019
10344,68.56334601629
10345,-365.4419817252601
10346,189.70649886094546
10347,-369.8332497667097
10348,-250.90024390237917
10349,76.31355019623176
10350,-344.9455092337761
10351,-187.42339326812683
10352,482.1697569825217
10353,125.75266972886006
10354,450.6919437521868
10355,216.17619018208157
10356,34.34193571930486
10357,57.51145596121611
10358,-211.419498947126
10359,49.76249180949327
10360,76.11104020758393
10361,-29.196254490440026
10362,33.04895852873637
10363,364.5627121630997
10364,234.48280987315317
10365,-21.796554859091973
10366,-476.93787704780067
10367,43.56765899304607
10368,-310.9572136651702
10369,-46.941116226037686
10370,181.19558107133614
10371,-214.96242982007135
10372,-80.22706031522185
10373,841.2082291657392
10374,102.35678708587032
10375,37.29773804688128
10376,77.39818275960235
10377,435.7945214936915
10378,111.39479265155659
10379,-128.82922415387407
10380,573.050121058396
10381,48.60246807791132
10382,-68.55414659218751
10383,56.681624505829696
10384,-360.30993199944004
10385,131.90192283450426
10386,-264.5258976334302
10387,-378.79324972499296
10388,-190.09929259976607
10389,862.9152130409627
10390,159.57649666231143
10391,514.0204635801452
10392,61.387667803407986
10393,720.8758958326586
10394,-450.9767310398021
10395,105.89444211999704
10396,-27.532603044003043
10397,-23.435561966771765
10398,331.2059982949477
10399,-156.02456394824011
10400,0.9477018385604836
10401,17.232405165319523
10402,143.23908417021343
10403,53.2264513907477
10404,41.01334926979475
10405,-129.39255146834716
10406,430.916521045931
10407,-427.9096196573557
10408,49.11400485209252
10409,-221.6475803891887
10410,-313.7597121868493
10411,115.24452244706926
10412,96.10097204453511
10413,-399.91598494242163
10414,-8.411407923563985
10415,733.1841324374709
10416,-332.42676649165116
10417,83.67612042194457
10418,339.7927486554422
10419,-35.1157013145146
10420,38.20433543387781
10421,-606.1984890559296
10422,194.27285338946197
10423,155.03155116158203
10424,-111.25647787348193
10425,-63.33937163651674
10426,403.93581872896345
10427,690.9194303358615
10428,75.78129943644984
10429,-340.3154065235754
10430,-195.76159542698068
10431,40.445138708754534
10432,-137.6541879602928
10433,-95.67479658954456
10434,290.84353787250376
10435,568.4646813472775
10436,351.21865075407584
10437,194.71516658168431
10438,-312.15084208719384
10439,-518.3107868724486
10440,-80.75158048061434
10441,-109.91053830578575
10442,491.41083647519645
10443,371.4851448604936
10444,343.8566446684354
10445,114.60785397368278
10446,-315.2044219098829
10447,83.10396509306996
10448,-82.59915101774226
10449,-182.2190272252773
10450,-294.91729245130364
10451,-294.2105553148692
10452,611.5470417356514
10453,-34.75613410359229
10454,-115.04157690057784
10455,263.27933790237756
10456,346.05651209283803
10457,194.6116152691111
10458,257.3561496384946
10459,-303.2080949271158
10460,-173.1959108570586
10461,-88.53983448578349
10462,137.60161200011407
10463,337.0486492780671
10464,155.7252346036272
10465,-250.2907929052399
10466,148.06340015143434
10467,333.6821886093764
10468,-260.33639238342664
10469,340.30790922791476
10470,224.6853557126955
10471,-607.2797170619316
10472,-54.85959294091814
10473,-685.0910817258435
10474,268.2582707785932
10475,108.79743563388337
10476,-233.16761717272186
10477,115.89088157850347
10478,75.28875461498453
10479,312.58695394034226
10480,78.42590704679517
10481,-509.63079643958343
10482,142.15294578474678
10483,-567.6096744598849
10484,99.19784411012931
10485,181.76569364681052
10486,-27.407098394358677
10487,-646.8210508159768
10488,-261.6328162502986
10489,-398.87688919781493
10490,-259.4107520561833
10491,-252.05740356799083
10492,-25.64796722733383
10493,-479.3579494231407
10494,109.91068619021948
10495,161.9425796911402
10496,-436.80717423975574
10497,-66.01220442256866
10498,-73.60538265407047
10499,51.002739446195136
10500,7.6096810321649215
10501,-38.39048673108419
10502,493.595970606929
10503,-303.44908054448626
10504,285.3630587606863
10505,236.9308212194635
10506,-112.90288738209146
10507,-104.91639705404596
10508,70.11071172015264
10509,-334.40218077461805
10510,-526.1520613513323
10511,26.695126681541034
10512,16.625076878907628
10513,-282.6239186862397
10514,-156.7643892232491
10515,-368.7038524010555
10516,87.26698388397288
10517,9.621961449395826
10518,159.33855433394956
10519,737.8354361900712
10520,-63.525614896838164
10521,253.39234540406787
10522,-195.47926226047895
10523,-233.60406275700637
10524,672.0430027603309
10525,161.0264781163409
10526,-86.92388588378275
10527,767.4499376317862
10528,300.1434547015419
10529,-264.63326212053164
10530,506.8069224983677
